,track_id,spotify_id,popularity
9952,81543,0FMtc6OPbDW3zGi6ZmLgZo,0
9953,81544,4mTIzIeFrdKKwbnot7DRAM,0
9954,81545,7CZNXhx8Rax6DREbqFhAJy,0
9955,81546,21cElwqKgJsIppKKMduFos,0
9956,81547,0wspzbUlmzpteJMMdhS23d,6
9957,81548,5VBdUcDuzTSYKcTtolARoe,0
9958,81549,6ATKHCrQIo54xpnLzhZiMp,0
9959,81551,3B2u9SVRJVsEdCn1s6RQKy,0
9960,81552,0T69IRordnXc53gC2prNel,0
9961,81553,1dStZnSzX28ahS27QkuoEb,0
9962,81555,56vrzA3dOfUgiWI88SPVhs,0
9963,81556,3iOIbpdUCxpOKofJdCoHBr,0
9964,81557,0UfKjZDWsqKYHXH23QwZrw,0
9965,81558,4HisSjQdMZZzPGfYHesRKp,0
9966,81559,2TyPoYX30LOlglD1IHuhml,0
9967,81560,0KCUANT4NCAsG19oUAavGG,0
9968,81561,17SOMzzkDpbSQu2V9CQ0xi,0
9969,81562,6jUP94pnS0ThNlKqJuvUtW,0
9970,81563,2Dwvv6HApWnyTgktwTzOph,0
9971,81564,1mPaqmWVTy7pQNgbLc6SG6,11
9972,81565,5axaHxUdNr821CpxOug7oc,0
9973,81566,3DVZtHjBpbVGYKcN46C9mg,1
9974,81567,2OgsQLywHqTtLifUqKBDBz,0
9975,81568,4KQ48fTpoIitWJRmDoKhoc,0
9976,81569,2ON6MfyLGAgohhKDSF6D23,0
9977,81570,2TuHigYvtOT4vuvunu1ada,0
9978,81571,4KYHDgsv0J2oYWNg1DimCA,0
9979,81572,52hICJvJ9qdsDx78h02aYx,0
9980,81573,54UdKyRV03pAQG4zSL61NA,0
9981,81574,3Uk8TqPlnFLLI0XTHX4eDI,0
9982,81575,5tGxIfInXwEK5DucTQhmn8,0
9983,81576,6rpwQxtaeQxFFnuYDUeuNy,0
9984,81577,3OUFMWFfj44qOUzwF7ng2s,0
9985,81578,6K1WtRUIhnbNYLr48A9FMD,0
9986,81579,6hgXsuJTn5cgctWKWXDZR0,0
9987,81580,5tin2lKHg9XzNd7xUEOmsY,0
9988,81581,44uufe20zuU4crkvr3jJFO,7
9989,81582,6cHiGkun0vnnXg4Xs6E7J9,0
9990,81583,4aGMjw4Z6DQJM0p9LLadjx,0
9991,81584,05mT6Ir37MXc4lrGfMUrdT,9
9992,81585,0wspzbUlmzpteJMMdhS23d,6
9993,81586,2dQJtuq9jplWaosE2jMQWe,0
9994,81587,29CPxRWeFyLO4UAPvxDFlw,0
9995,81589,4eFEBsOKVB4d4PBMM1nSxz,0
9996,81590,3WtJvtYEtrTB371wStsmMC,6
9997,81592,0fz8UReKqPMLDDtH46HDbQ,0
9998,81593,68HElkF0aO3K3EbJz2hxdD,0
9999,81594,7MpxZ4YXfRhquh3Ye2p4fh,0
10000,81596,7lpcuPg2qdEyrSrWKHmvap,0
10001,81597,3AEhm5UmawKbTeyJXS0Z7X,1
10002,81598,66oVrwxBXmDyGd8KIsevmS,0
10003,81599,3yiH2jSS3avaOFesWFctn4,0
10004,81600,0LUQpYieGPPlcbxFCqdxse,0
10005,81601,5htQZGW1zXuqqa0SJFqfUU,12
10006,81603,0X1MXe6E67E8fd6GKFUhNQ,0
10007,81605,3IULsl7phtISfBw4zUIYTq,0
10008,81606,67J02Vu7fMQLy2UrciiqDj,0
10009,81607,2GlDg260QPVBONwlqTDwnM,0
10010,81608,4pJwrOh4iCUDiFthLB4UbZ,0
10011,81609,4vzXk0Dk6q4FeO4Ie98fPQ,8
10012,81611,2mq4m94L0x2NeBIgJBbOQG,0
10013,81612,2Zh7q4KAbIv1oxVyxZvcob,0
10014,81613,0WEOoKIgLEM2fBIPZRBO6g,0
10015,81614,1GZSwqDLQMfxNbdfndenz3,0
10016,81615,4fkY4SHD2RlqABFVoAf7il,1
10017,81616,4v2Q2gMpUwzQUhXAh0bkfb,3
10018,81617,3ZEs0LmBbArle3C4MHkDyV,0
10019,81618,7lck54wX5sm64O4pKkl5dN,0
10020,81619,6MXESlUZMjps6VQPjNDcsy,0
10021,81620,6O8BCRv41d006MeCe2QNDU,0
10022,81621,1UVG38nZ0U8dJcGSavkwMx,0
10023,81622,7lfev9Z5fECAPdbkkmwsFW,0
10024,81623,4azboWmMR5b0985wtepJhf,0
10025,81625,5P6Y90hcwf105Y9y38HrYh,1
10026,81626,7LQGZD4T13m4UJW5pQXZi5,1
10027,81627,6nVPKAEElpLRjANIvsVGff,0
10028,81629,2MQDUW9xY5L5fHHB7M4zcF,0
10029,81630,0ovpLv2ADC92MVdjK8kHV5,0
10030,81631,1wyq9WfYVPxYC4rLnUIGV7,0
10031,81632,35KeBzdzhTwBM2o1yJ7fNk,0
10032,81633,1uf2Eylutg5aOpJaky2BRt,0
10033,81634,1QtBppfXs69EZWgfJOQqyb,0
10034,81635,64Fj8LN0Z9yZErJt98tjwA,0
10035,81636,5Xqf0upCZiW3A6zOAnZ2n9,0
10036,81638,6wwSBaDW9MFvsDF4R3gQSY,0
10037,81640,2Vj9uxhjL9dfAWm2BK3OH7,0
10038,81641,3CB6KQbGNmx27P0h54dLlF,0
10039,81642,1oNP2WNBFu5peKnEdUnkha,0
10040,81643,54r5pDv00hPnXby4IFXqed,0
10041,81644,2Xqrhkd6LJhR2qU4YqNuzI,0
10042,81646,6CvDiAJAxFL6gX35ewmTXY,0
10043,81647,4SDFC212xNrYCbAh9BEHez,0
10044,81648,0PnCqZaxYJPrfMwmQjhqyp,0
10045,81649,1inOIKZGaRYlQpj2KYcWDg,0
10046,81650,7zrqsNWfL1e0o9WYDcqeSk,0
10047,81651,6yRWm6ankTo38OSfqBItwu,0
10048,81652,1Bhp8Tl4hckMpM8zAMTCvj,0
10049,81653,5M81WC1BkDKN14eU0YFOvP,0
10050,81654,3A6dRmyUwxkESUI5VtQ8Sg,0
10051,81655,6kBRTG5Eggp6v4CLpjO30b,0
10052,81656,2EykZtTTGoiIIkUx4kRhXi,0
10053,81657,2ZSAbcjlr8XQ4Z3mZlNmUU,0
10054,81658,3pG5elxl2faNrrCnbKLT8R,0
10055,81659,0tXc45J0ghHcy5k6VVKYOc,0
10056,81660,0knWWkFQHWJZg5pCYIzKul,0
10057,81661,3K2zixVAzpP4pnOPTNXQ1p,0
10058,81663,3nidRp40IPBqzt8RnJbjDq,0
10059,81664,3Xr9idmptJpkFDOPcG2h3o,0
10060,81665,2HHBa50he0ZuS0ZHh90OZJ,0
10061,81666,2rkXQHr7UPp59t9Zpu4Q6t,0
10062,81667,5J5p6OdPql2xZkMyD5iaSy,0
10063,81668,1rcMftsyKw1L5lPn3T4R5P,0
10064,81669,62MZUAm0XXXYDOXTQnsmqp,0
10065,81670,01dRH79346P2gaVj8Ddsk0,0
10066,81671,7n412V0onZmeZbNPB6VOGy,0
10067,81672,6OOV4IuuFnA7FAblISnnRY,0
10068,81673,0Djv7bZie0R8oEGdoQJJii,0
10069,81674,2LwDQ3t0CqIAR843M3fHEF,0
10070,81675,6poW6gKaLkLefUPjkClJuA,0
10071,81676,6n0pTZ9wnbPMg1aTSB8CaJ,0
10072,81677,7ejv66UIDPlolP3J4UGLC8,0
10073,81678,3FdTCb1tbj5qPzn2pPC1ol,0
10074,81679,1m181WwQgjp9zV1y92LIxS,0
10075,81680,0bqVezAOpY8cqr4L6gitCV,0
10076,81681,5oiinnZzoq9Wee6Q6sQ26o,0
10077,81682,4PbrX8f64eIgnjutWJHQw4,0
10078,81683,4hhnNyAbm4OCLd1eLhHUot,0
10079,81684,7b5sVFKqq1yoz10qsJGT9U,0
10080,81685,7w6A3OHItTTm0RxDuPxbH1,0
10081,81686,11MGtbe0qEqWmWeGE4yovG,0
10082,81687,4gZcn5kxEZNnlmYxStGWJI,0
10083,81688,5rhzvUmmQDffpoStTJaYv5,0
10084,81689,6qvLWuLd3WaubLuhojp157,0
10085,81690,04ZlrxEbtgBcEQghif9KgR,0
10086,81691,1dTVCdywGFtsCXLq3frO8p,0
10087,81692,6n8PFEIEYWC8IxfCZCNFLe,0
10088,81693,53tSe9tggBjeHHCvhUO37M,0
10089,81694,4p9UFNBtgcQMQB7c4ibReR,0
10090,81695,5MT39GRlCcI0D7Dv5vb3tZ,0
10091,81696,3kRdWIn4EIc7PejBM66V0a,0
10092,81697,2FlIEcIyt3GoD7sC4jtI3Z,0
10093,81698,5TSMlABd2ujLqFNB5S0x2Z,0
10094,81699,2m0hDuHqQ7bC10D8O8M9Lw,0
10095,81700,0nD65k7w91eO5wukZ5QGRj,0
10096,81701,5JBjq8JT43MHpfhQr4CqXs,0
10097,81702,5mqwctgMy1xwSvHFHwsTdI,0
10098,81704,49Fd4CUFkCFrSjSJ0q6hqA,0
10099,81705,4l5kNiikMMQ0KdI57s1kDo,0
10100,81707,1CkIDgZuXIsIlTdsh0m5rQ,0
10101,81708,0GrbZnl9e88dql1hoF5voj,0
10102,81709,7tPdmvxLBXCvm5pmJpKyWW,0
10103,81710,5kSrxSbVQpqOv0qjczZ8CA,0
10104,81711,3fpPGtuK2LiTdBFqENmYMR,0
10105,81712,2nqWtIQIvTsqVpqtxQuRzr,0
10106,81713,0Jvu01HLbRuTNF6LyG5c4n,0
10107,81714,2BKJMnfOx4qzTUiclJpabe,0
10108,81715,1kPpdGwx3argj0qxEUGUlJ,0
10109,81716,7LvVMlevvT3qCKKzsMf3wA,0
10110,81717,6BpxPf6ilmDgKmrejQUTHV,0
10111,81718,6VChYojtFk1QTwc2Yfnbwn,0
10112,81719,2gZ3x2LB3p8rpKooDVtjsm,0
10113,81720,3IxZXjcaIiDblG9UhWMO65,0
10114,81721,2JqDGXA7jJSOkXGLFZaKcV,0
10115,81722,0ptK8XESlI7hPMmn4EIzkr,0
10116,81723,1TRkQV8COxwY2cGuf9wIiT,0
10117,81724,0mocFlPcKAgUYEQwQLC22v,0
10118,81726,5lFEkkbMGjldokOLRHIanl,0
10119,81727,4Ef6xvpBpreGNstloe4POd,0
10120,81728,7dAfGBrsbci43vgutm1IpT,0
10121,81729,0WnQDmS7EgqknjzI1HajkV,0
10122,81730,3qa0AZKPhmSumS6rPxCsuy,0
10123,81731,2WsTbWIWDWHkvG34445kD6,0
10124,81732,3JuZBRL5glpt4VuotG33Hc,2
10125,81733,5CkiAFQXQcBvphxhGsQrza,0
10126,81734,7FsiBtEbqa38qIS5Qo1VEs,0
10127,81735,4py8sMexL4QZ9HIouTCQUG,0
10128,81737,4nvgDfKVysaf5f2hshCOyF,0
10129,81738,5aup6bXUccPIliERtwH8Su,0
10130,81739,4fongnZUAgmlbm9BpQpHzm,0
10131,81740,5FQUksPgVADFAKpTZloJQe,0
10132,81741,6tPhRreO0lQKxM0WyAmWz0,0
10133,81742,22m8NrKxVQQf1ed0F2OZKh,0
10134,81743,63MUqlV8gUy4E3niSOkKZu,0
10135,81744,3ryyQi7W9RwVOskYt2M5ID,0
10136,81745,2bTv9k6wBV4GLyee75bXXz,0
10137,81746,2tuH4cpgakVdrfLtfRkOpd,0
10138,81747,1Vj3Mio1GCUPGFJe1ydYHw,0
10139,81748,6nResf4N8oViSM8itcMjXc,0
10140,81749,0Qoj8mryJvghh2Mes1IOpM,0
10141,81750,20UHs9Af3a2pyc7sSXtan8,0
10142,81751,7vQi1KQkH13SfB5GwnALTO,0
10143,81752,36cDk4WE0Kt3cYVSPK3GJt,0
10144,81753,2om5F9Ag968V6KhRV3ibpX,0
10145,81755,0EtGOBs87s1NREy6M8D1Qb,0
10146,81756,3ZYoYyA4IQHRYHmNzsaE94,0
10147,81757,03lx5tMrO6UpKGzCLDLdxh,0
10148,81758,5phzHtKHsIxsRC1kvaNQd7,2
10149,81759,2BMxOVzRDTjpHNxuoypQEx,0
10150,81760,4EY4Lq0p1Nn3VPMJBwePti,0
10151,81761,1BnT3nBgmI2gd5KPBpG0iP,0
10152,81768,1xQRpcSSzHn04iJiAZn346,1
10153,81769,7rYgiRD1jLjmZVe1jY7kPN,1
10154,81770,3TnxWuTqrAfyuOSTkjkXGK,0
10155,81771,0CI0gcxA0yrJf5khzSwBzo,0
10156,81772,2FbkKVhfIcg8DG0lpNIQJK,1
10157,81773,3DxcqERegPcgSkLrGfceP1,14
10158,81774,4ljyGpac8dMHG19uo2V7Nw,1
10159,81775,4fkY4SHD2RlqABFVoAf7il,1
10160,81776,3yk5yIX9MeLxi2lyOKHIpx,0
10161,81777,7tewYqwXXAFlpdEOR70M59,0
10162,81778,5ChGIS1uABThO7x5USruuW,1
10163,81780,7v06xFfmRgCNcMptY9QmpT,7
10164,81781,7mQx8qljDXtKomizRN7DQ7,0
10165,81782,402ghXRoqkqyOR3qpxhufz,0
10166,81783,6yRSpBri6PkF13LaUq2rpk,1
10167,81784,0ElDBV24PkLDW9fEOLOZ2V,0
10168,81785,2Pd7558PXnEU8ZQ7tSNlS8,0
10169,81786,7Gsdb8UDCV6D6TiHst7Oi4,0
10170,81787,3568LyiQTkiU6Sh2Hbqz7j,0
10171,81788,6ojKRdOFQx3i1xVWJX3hv9,0
10172,81789,6nc173FHWIFsWLyoVwFaHQ,0
10173,81790,0BPQ3uNi5QqQ2Vn4jkOIq7,1
10174,81791,5Ij7k77VPGeU1nTeoIvrLP,0
10175,81792,0sn5QQA9rCAnKbf68WnHvU,0
10176,81793,4xwAOu4bqF2zuTldkXkPKk,0
10177,81794,4b9wA3WTXxyNIBGrSOeLZ1,0
10178,81796,1E5jxSoEps2WI0NHnS2Qxa,0
10179,81797,2qrfne8AvDL5scVe9uDNAj,0
10180,81798,3sab6HgJ2mactlUxfMIb4r,0
10181,81799,2WOd1QReDpYXgv0kH0XzC7,0
10182,81800,1IGHTrKXsQVC8k5J2ZVUBS,0
10183,81801,2fMbJ10nQ2PtXmFpkfB4Zq,0
10184,81802,0iKhqzGRB0lrcCmz6nzaZp,0
10185,81803,1mSCF0qW1oJzkYmWjJ70wS,0
10186,81804,1NyBrSaU8jGa1eet2PPCI0,0
10187,81805,1XHYxbbwRnRUMzGD9vRGYr,0
10188,81806,4i4Mm2g5XcAmKMqtfWKH4A,0
10189,81807,6lZJPG9Y5k0Niu75wnMUWU,0
10190,81808,608ja9w9ElEO1R5iXzRxDY,0
10191,81809,2suX0zHmWkvextw4vqDCeL,0
10192,81810,2D5S6QFeaJjGStkrvpYpYu,0
10193,81811,0zSABdQzbEXXZtLIDro8AE,0
10194,81812,3oMIVlkWAXxsMoA8UmDBOn,0
10195,81813,4CUNYcIkfW0TY1MIWTPL34,0
10196,81814,7uOcfPGJA5sBCzdBuB0kGC,0
10197,81815,1T0hdvzZ5YalTprmcoDN7d,0
10198,81816,40DA22MVL9KbQd5KP2N9up,0
10199,81817,2GlDg260QPVBONwlqTDwnM,0
10200,81819,3ZYoYyA4IQHRYHmNzsaE94,0
10201,81820,1w9sR1uRtXbZT3R4Oc0pZW,0
10202,81821,6FEJmAlUlqqw425YZZMCkK,0
10203,81822,6iN8omfjsLSZ0u9FW4L90j,0
10204,81828,3oVcHNVtqJhdrtiRoJQQJW,0
10205,81829,44RdiUW16fqGyOagfHkO9n,0
10206,81830,6rEip4jHOAZx48D7cERW9e,0
10207,81831,06ZS9Vc66PMSdnbwDzETm0,0
10208,81832,1WsTLmdGfsdQPcLeqbMHkf,0
10209,81833,6EwPWB9twq5EiU0gkwE96h,0
10210,81834,2tXNs3Hk5kEgq3L1L6FWl9,0
10211,81906,6XkOY9kehnPOLYsS9Oa0hf,1
10212,81920,794c7osWLWM2AI0JriYhbN,0
10213,81938,5BnWOo64AeuW30eDeH72N4,10
10214,81939,1UxSpjq4TPLrsf9UiGHb3O,14
10215,81940,2olbQTZqVPYON832yjCQuF,23
10216,81941,5CxPbGvbn21OOSzCJldUON,12
10217,81943,2HdOHm8M6cQGkHYUQ9DhoH,34
10218,81944,2p6d0vC0c2VP4lRGOnwqai,9
10219,81946,1e74Y4IxGp7s78BxuvmaAO,15
10220,81979,704Aze9BqnNqaqfWECusKV,0
10221,81980,24bZuk0S76S7GBdUQEYvKT,0
10222,81981,292nVcH8xBEBb0Bls7WviS,0
10223,81982,4MyQnZtQjUQRoBElKRrOuG,0
10224,81983,2HM7UMUT8T6rs7t1R3VRsK,0
10225,81985,3Wtbuk0TSGkMDeMu1phPWS,0
10226,81986,4w5Tl1Te10Q6FLhlHKnPcj,0
10227,81987,1GffTQ3iVWOl2TiiZzbugu,0
10228,81988,11jzFqMhmSqOP91Bn06HRG,0
10229,81989,3eWzXSJuPrGWUVJ3owV5BO,0
10230,81990,4L0L0PNmqFTKIohtFeeSk5,0
10231,81991,1jPNizlWBO1KL7EfL00D6e,0
10232,81992,2Y6ui6YgMT2MS1SDWmjeS3,0
10233,81993,3L04VY3Q1zEdMpdFYjJTHL,0
10234,81994,2HfNnQcarsbhsJAuLPryUq,0
10235,81995,1sS1mrHx6WxCgF2ZV719Vb,0
10236,81996,5HxWQndsKUZQqpUQy9edhG,0
10237,81997,6VTkvrPTdKbB8LN4e25LhG,0
10238,81998,1VTqp9nqp4T07lIaguZitV,0
10239,81999,3TFdoOIVXAV8r1YIFCCxPm,0
10240,82000,0KaeAv7gyhna2A6xl8QKcT,0
10241,82001,4PQMb935YTlIS6eNrwmky9,0
10242,82002,55o2D42ZUXtz8vgUQGfEZi,0
10243,82003,3yQjLUgHxjJ5jQkR5tmrHl,0
10244,82004,0zlUMcNg1JH3Ln1ppYQK2U,0
10245,82005,1CQXILD1Lq8tqvK2oLXXPw,0
10246,82006,4WdiJgtVVPeydQBp6jJBIQ,0
10247,82007,4PYKuXURESweTuhtSMSApi,0
10248,82008,1dKlo2Ytmtv7ZtUPgxUAZ3,0
10249,82009,6TsVrNe2iv6LdTpHlMCByY,0
10250,82010,1gtCgkCIsqzpOyuHlYwq1e,0
10251,82011,5Do3IFb2LafO5wSzVu0BXe,0
10252,82012,5S7gijJwmyYz915tisE7WM,0
10253,82058,5wu9sFY6xkbuXK5KNWWlF6,0
10254,82060,38Rss0YnCvKRWoIhncMifm,1
10255,82065,1HKOAcUg2kvjitMiC9nHRL,0
10256,82066,1nzmA38EZ2ApXzKBtuzzFK,0
10257,82067,6vVvBTUnSUEBUwfNgGW6Dy,0
10258,82068,6gaCIaDZzUZjMHOzxyF9w2,0
10259,82069,0LASZiurqHqyFCktOn4WUP,0
10260,82070,4nD2DgxvnIc47hzskQqhcG,0
10261,82071,3Pt0ym63GG9I3p9dHoGaqO,0
10262,82076,1yPOR8zvH9QMahdxD3Kyoc,0
10263,82303,7KFHX5O8H41obaRJozIUnT,0
10264,82310,4xkJqXRScmIxufm1nsr20M,0
10265,82345,4mjvpfX2kJNl4sn45MLcTR,0
10266,82346,2MQy1y0GQcuDEkdpoM1R7Y,0
10267,82347,02TxxjdUQ2jvMXCAztXoPx,0
10268,82348,265OJ9RrfGuPicxivqHk1V,0
10269,82350,6UlRxB35BEwShHmPfaXP9m,0
10270,82351,6oJyP3hN4ijQFzd5bus86R,0
10271,82352,46LYESxHTKxfMpTi2YE0zA,0
10272,82353,7lTtQugLbjDLfPtzMZthBa,0
10273,82355,7CfSeqwrUbsncnNgkiiQy6,0
10274,82356,6hI6fB2NCgypVk4kPYMEUe,0
10275,82358,6YG0YBin8nyzIsmYE1OLXd,0
10276,82359,64L86y4H9fdwGlZ1QJIxNe,0
10277,82360,3cRZIQmKBhJIQN4k1oevSR,0
10278,82361,5VCA6eumxNzRnNoP50hQgX,0
10279,82362,4zzo6rTM2AbuD4HTvWzpgQ,0
10280,82363,50IMRw2oP94okIWvDdXY7D,0
10281,82365,6CN71avsqOWJhKMIxs4moA,0
10282,82366,4GxVZNIWopTUymcyG3owl4,0
10283,82367,1TW0oab9PfgSaY7fbDq7e7,0
10284,82368,4RvDX2a3U4rk1qKdGzEVKk,0
10285,82369,2oE5J5bUSNuEN99dTIZDgm,0
10286,82370,23i4kOlOOHfW9Uv4SwGhNx,0
10287,82463,42LSYNJgA1Owwuc2peFI9M,7
10288,82464,0gvjs4NDHjwlC8fyWoOTUz,39
10289,82499,4CCFFzyOXqwWZplXmr7egZ,1
10290,82501,4vnmFy8qFOAfIHgI9ZWfth,0
10291,82504,2FwaM4S4IHm3iZPEBjJmbr,0
10292,82507,1zo71WQ8uO4a6gfqiTo8wn,0
10293,82508,69dzY8kutWpBvTJOdFFNcq,2
10294,82513,0bw5nINgwbtn8EgJMKEiEI,0
10295,82514,0rlSjuyVEOJJJgrEwx4cvJ,0
10296,82526,7jbztTRtgP8dARv9SLs3i8,38
10297,82529,63TdSm8NliRh1vVSaxpwSN,34
10298,82531,0fiHiNJ6lm823cN66GwUNM,40
10299,82532,6Y4PtQEhgYFty5lZcZrd7R,0
10300,82533,66T3OTfDDbWapo1S2jFgKz,0
10301,82534,2EFNrbSQw2DxFzdfaxKYMr,0
10302,82535,3nS5imzdY6WV6ftdQR8k8K,8
10303,82536,5fAm3tPegJYH7Ux3oW4TZH,0
10304,82537,65HJFN6dthG3ecZoHMcRNB,0
10305,82538,5ppKvS58XVQHgxGeyse3A3,0
10306,82540,6uYxynsUfjJtA7GeoLVU4C,0
10307,82541,5ySofzUnuNp4eyYeu4n0Qk,0
10308,82543,5iHOF2JXUGP9bt9vNUrNU3,0
10309,82544,3PbOTPjZ2Px7i86wZ8yNUm,0
10310,82546,1RRi3W4ZGmjgYKcBcTmyTS,0
10311,82547,76YBqsLL78XoYujxbTdZfR,0
10312,82556,4KFtEhwJ2BufeT5zoBfVCS,1
10313,82557,7Fiuk8rxROZzIbn6vrKxKZ,0
10314,82579,2pgIo7GQkV1bsby9mLKvmZ,3
10315,82581,3Rr5RibPpJPLMLgWVKrIlu,2
10316,82584,0Dq6AzvCMJq2MOxkZuvdoR,5
10317,82602,5bz1uFtEzfiQOhfJ6ekUhY,0
10318,82603,612cjA8olfvMncrMizURiR,5
10319,82604,0Y5w435cpilAVyelSIQVpD,11
10320,82606,1MM0Z0bzi7ZWyf0jwbjJOW,0
10321,82608,4N6hfXvM2VJ6lw7C7MVo23,12
10322,82609,0JDpGMyb8g940iYRhJPR4s,6
10323,82612,7uAXUVYl79N7wR4ZL44Szf,8
10324,82614,7Ejd9CQKstWk4WWOuQZZFp,0
10325,82615,5rXX6dntmmr8THcZOEkvcx,0
10326,82616,3nq2phSczF9m43SGwf2mZu,0
10327,82617,2e0agdVpNTeAcXYriv4WRX,0
10328,82618,0ezp9t98bXvZf70LVF94D9,0
10329,82619,4tjWOSFdyXXfm1wBsKsQjX,0
10330,82621,2kbPe0IgyUu0ZYTrz7Ig1f,0
10331,82660,36euPfMBiQ4qkqViY8ANqT,0
10332,82662,1T9tKqIPRhWMmMTnV3OFVH,0
10333,82663,7jWBffHZVO0eEkytOj1l4n,0
10334,82665,4GRobjl8wVxJbrLe9jcShx,0
10335,82666,6Y88vvzoDnMdqEDplyQAbe,0
10336,82667,6HnesvTF5cP7sHgzMMyu9x,0
10337,82668,5ClTWv7Hx0msvnPcom5Pqs,0
10338,82684,4wkuAXuWNtnqqKJzmcPJb4,0
10339,82743,3ciWmhxMGya2wDTD4Mm2AV,1
10340,82790,47dZu5aAlqOFrfEPbsGtRK,0
10341,82791,1R6KPc7nYY4kWarrvc1nt5,0
10342,82792,2DmWWYSAwnL3lCLmkQEcnG,0
10343,82793,4qzJW1iF8aUXnZfaokldxZ,0
10344,82794,5QcKvAKy95bV93Aw2hGa8r,0
10345,82827,1RVRU7ldnW7sCzYlUAufzQ,0
10346,82838,2Y0X9iEzyulmxs2zISQotZ,0
10347,82850,5amDx3glKTnyYSQKSwbzoR,0
10348,82851,6z6Z6toiFVbxgmIkyYgAjF,0
10349,82852,6B5MKB42EjEfYldDux3cRP,0
10350,82853,3RbAhVb297X0g0dQVN03L1,0
10351,82854,2HRYhmRCwWbOQCAYoQ7rhi,0
10352,82855,21O8Nr8c6MreEB82sABBw5,0
10353,82857,72L4OkoGRZ4N8oMkg8VNWC,0
10354,82858,0PtTkqLnywT81bBaPcv4wv,0
10355,82859,2ZDywuCvvGjxS6KbOmKuZ3,0
10356,82860,0l9PIkt6XEMmwu8tlpvG1V,0
10357,82861,0E5JBtKFJCNfEvxc3vrjmZ,0
10358,82862,3wEu2iL8J5a0xbeb4uMuAf,0
10359,82863,7zwEakLctqIWVsUEDeCSYK,0
10360,82864,2KdoUPzUp9jIXBEmc4GfjU,0
10361,82865,7GjDO6SriXejT6yCIOYYK4,0
10362,82866,5ZPiERSd7S5weRX9iklPtO,0
10363,82867,5Qn2aP9lqtmXuhXYtOVZjD,0
10364,82868,4olpBUkSJQcmAe4yeIZhT2,0
10365,82869,5tpfOjwGKHzHXjY8SWyQcL,0
10366,82870,3RejOkRZZmgRDmPPbNqnr9,0
10367,82871,3dyJosBFKD5NebIkHZuguC,0
10368,82891,0Kv91c1nTiQhVYVhovFSlI,3
10369,82892,77w4neVnqHUezWBmsv30wB,13
10370,82893,3yN3xxctsrmBbTLI2WVrgW,16
10371,82894,5PtTzPYzKnxooUXQlL9x4S,8
10372,82895,2zdam5jQke00Qbg1X7WQlB,8
10373,82897,3xVueQrzBTgzRxm153y3ns,5
10374,82898,7iKk6QzgwNumqlqoxSSMdB,15
10375,82899,376kEgclRELzzFTRMF4KOH,13
10376,82900,32KSafRjnRVH3o7qjdZMqy,0
10377,82901,6CoIpGd9fJH6uSlsh36fHN,0
10378,82902,797idIrZBy2qXplWzLaOJR,0
10379,82903,1b2fPK9WTEu2S3TzcPEuWG,0
10380,82904,2YrjU5DKcoooNbHtMvgQJ4,0
10381,82905,4Gscmbkr7dmCQ06rupmlR0,0
10382,82906,1ZbalZMtNdA0G9ShE00gfp,0
10383,82907,5NzNNikMUt6a1olGRDMLnW,0
10384,82908,2RiZJfA5VpDkg73AuENNyh,0
10385,82909,76AOE0BLf6DnApgbDnhj1M,0
10386,82910,0CLqO86lfLc8qtGJ9mCs2w,0
10387,82911,5eAU1n1WYfaev9HsJdxYNP,0
10388,82912,4LCjhHbYNsgtItLx6yyIRj,0
10389,82913,2bt2M8mlDkwjULqBe820Qc,0
10390,82914,58OntUoYBbSkLBhkYUrlXY,0
10391,82915,2AmZ32DRhhlc7hjUoBB3ig,0
10392,82916,5elhIaAhd8cVEXQKNF20WQ,0
10393,82917,16w9RIUnsdHg2naRgWAeKz,0
10394,82918,0FZHcGTkdxdThghB2OYgWI,0
10395,82919,0Hnoc4cCsOxC7FwXQn5Sqh,2
10396,82920,320kX0PasXEFS7sBlxYeS8,0
10397,82921,3Z7gYgq0NN9vgBhgOFQEgu,0
10398,82928,3pDR8ZyejJihC2GDfwX4jI,0
10399,82929,3MM0INyxzHepTLNLs6GVit,0
10400,82930,0TIYLxvHIAbnkJdsxkzVfg,0
10401,82931,1xjQBjEF9PoPNbsxcHLBkx,0
10402,82932,3UvUE2drddSYeG7wXVLcBv,0
10403,82933,7w02LkCrPVfSnV3OG7tcK2,0
10404,83053,2Di5ijiSSVqGQQ3Qexz0YI,2
10405,83054,5h5M2mL6ZowOdFIguIorbO,0
10406,83055,4Qqulek0Y3q36oZKbBdkPB,0
10407,83056,2SCmq3cGUabJx4let1LvRR,1
10408,83057,2ArkVuMBEBG9Hbj7yfw41n,0
10409,83058,0O2IsCKG5gU8fDJczpGHu0,0
10410,83059,7MaGExEQMZmjrwtNqiUthX,0
10411,83060,7jWsPXmYOajLAfnoP5jOvB,11
10412,83061,4kmblKNWaxyeMInpNZZRfG,0
10413,83062,1t2dg8owxD9j9S2LNNodiW,1
10414,83063,1QMdQlamBQ9pcT698MJ8D4,0
10415,83064,4icOI97O5XC8tLCKyNKRwH,0
10416,83065,0nMTcdogyVIEsZWl9elzrV,1
10417,83066,0RbxEWtccZB5CBxAkHbRQc,5
10418,83141,7jT291Y9rQW6ln10JMNB6K,2
10419,83142,54IEL06MODkBWh7jYi2Pww,1
